s2_paper_id,title,authors,year,cited_version,citation_count,contexts,intents,doi,arxiv_id,classification,confidence,representative_quote,reason
8adfb836c1af62800be790e3353f7d28a2943192,Curating GitHub for engineered software projects,Nuthan Munaiah; Steven Kroh; Craig Cabrey; M. Nagappan,2017.0,FSE2014,384,"[""In this validation perspective, the performance of score-based and Random Forest classifiers is compared to that of the stargazers-based classifier used in prior literature (Ray et al. 2014)."", ""We considered validation from two perspectives: internal, in which the performance of the classifiers itself was validated, and external, in which the performance of the classifiers was compared to that of a classification scheme that uses number of stargazers (Ray et al. 2014) as the criteria."", ""In a study of the relationship between programming languages and code quality, Ray et al. (2014) selected 50 most popular (measured by the number of stars) repositories in each of the 19 most popular languages.""]","[""methodology"", ""background""]",10.1007/s10664-017-9512-6,,hedged,,,manual
ac0fa9d5785af2878dd8c791a09961e80f3203a6,Deep Learning for Compilers First Year Review Document,Pavlos Petoumenos; Richard Mayr,2017.0,FSE2014,0,[],[],,,no_context,,,No citation context available
76e759263ea78701bda3add429ee9bf1e9c53782,Defending the grid: Backfitting non-expandable control systems,Robert Koch; T. Kuhn,2017.0,FSE2014,3,"[""One must also not forget that security systems are just program code, introducing an additional number of programming errors (Panko 2008; Baishakhi et al. 2014). Tavis Ormandy (2016) demonstrates that such vulnerabilities are not rare in security programs, such as the remote code execution flaws in CVE-2016-2208."", ""One must also not forget that security systems are just program code, introducing an additional number of programming errors (Panko 2008; Baishakhi et al. 2014).""]","[""background""]",10.23919/CYCON.2017.8240335,,causal,,,manual
1b7b1e6bf6384eb02f89e2ae6e3653987ba84919,Delft University of Technology On the “ Naturalness ” of Buggy Code,Baishakhi Ray; Vincent Hellendoorn; Saheel Godhane; Zhaopeng Tu; Alberto Bacchelli; Premkumar T. Devanbu,2017.0,FSE2014,13,"[""This method was adapted from our previous work [46].""]","[""methodology""]",,,neutral,,,manual
faf108882fd9714e1627ee8d83bb32050d67d9e4,Detecting similar repositories on GitHub,Yun Zhang; D. Lo; Pavneet Singh Kochhar; Xin Xia; Quanlai Li; Jianling Sun,2017.0,FSE2014,83,"[""analyse more than 700 projects on GitHub to understand the effect of programming languages on software quality [40]."", ""A number of studies have analyzed repositories on GitHub [39], [40], [41], [42].""]","[""background""]",10.1109/SANER.2017.7884605,,causal,,,manual
d2c70073316ee264e393411cd49182a9be78deb4,Dimensional inconsistencies in code and ROS messages: A study of 5.9M lines of code,J. Ore; Sebastian G. Elbaum; Carrick Detweiler,2017.0,FSE2014,16,"[""GitHub is one of the largest collections of open-source code available and has been used as the basis of other large-scale software studies [17]."", ""[17] studied a large-scale software corpus to assess the frequency of particular software faults across different programming languages.""]","[""methodology"", ""background""]",10.1109/IROS.2017.8202229,,hedged,,,manual
a26b00c607b6d6a2697f5444f14a9afc37701444,DéjàVu: a map of code duplicates on GitHub,C. Lopes; Petr Maj; Pedro Martins; V. Saini; Di Yang; Jakub Zitny; Hitesh Sajnani; J. Vitek,2017.0,FSE2014,201,"[""[Ray et al. 2014] studied software quality using the top 50 most popular projects in 17 languages.""]",[],10.1145/3133908,,neutral,,,manual
a5d5360b0fb487e9937547bee9bf90063c4a66f3,Empirical Study of Usage and Performance of Java Collections,D. Costa; A. Andrzejak; Janos Seboek; D. Lo,2017.0,FSE2014,40,"[""Such metrics have also been used as a criterion in other studies [19, 22].""]","[""result""]",10.1145/3030207.3030221,,neutral,,,manual
b46570614823a91add8f11aedca6e247ab651da6,Essays On Sofwtare Development Projects: Impact Of Social And Technological Factors On Project Performance And Co-Diffusion Of Software Sourcing Arrangements,Niharika Dayyala,2017.0,FSE2014,2,[],[],,,no_context,,,No citation context available
31912d959c72c85c472b96aae4907e9028cfb383,FULangS: A Capstone Scripting Tool,Francisca Onaolapo Oladipo; M. A. Ibrahim; Abdul-Ahad U. Obansa; Abdulwahab Jatto,2017.0,FSE2014,2,"[""Scripting languages are most suitable in experimental programming where efficiency is not as important as the development speed to rapidly develop and test experimental software or prototypes [8].""]","[""background""]",,,neutral,,,manual
37d0412ecb7bbcd5534abe3f40e7ad6cd7687bd6,GitCV: design and implementation of a software system for human resourcing in programming,Δημήτριος Χ. Γρεασίδης,2017.0,FSE2014,0,"[""What does this mean? There is minimal to no information about the skills, efficiency and contribution to the community of the user, but a lot of information about the open-source projects and community [18, 25, 37].""]","[""background""]",,,neutral,,,manual
d33cd9d47d7df47f35e7a2194306e98188f2eeec,GitHub and Stack Overflow: Analyzing Developer Interests Across Multiple Social Collaborative Platforms,Roy Ka-Wei Lee; D. Lo,2017.0,FSE2014,20,"[""Similarly, there were also works on analyzing programming languages used by developers in GitHub and their relationships to GitHub contributions [4,9,11,14,8,6,7].""]","[""background""]",10.1007/978-3-319-67256-4_19,1708.0686,neutral,,,manual
1ba7eac4b1077e4340fc0df8ce3b2b7e6c2849f1,How is ATL Really Used? Language Feature Use in the ATL Zoo,Gehan M. K. Selim; J. Cordy; J. Dingel,2017.0,FSE2014,7,"[""Several studies have analyzed and compared the design of different programming languages [6], [7], [8], and Uesbeck et al.""]","[""background""]",10.1109/MODELS.2017.20,,neutral,,,manual
f66576782e1daabe8827f1ceebfdb1ae256901ae,Investigating completeness and consistency of links between issues and commits,C. A. Thompson,2017.0,FSE2014,0,"[""I follow the lead of other researchers [13, 59], in using star ordering to avoid projects of low quality [26, 40].""]","[""background""]",10.14288/1.0354567,,neutral,,,manual
a00f24464af948fde6f3d9101f4aa93e4b0dffa5,Large-Scale Analysis of Modern Code Review Practices and Software Security in Open Source Software,Christopher Thompson,2017.0,FSE2014,3,"[""[55] categorized bug fixing commits by training a support vector machine using a subset of commit messages selected using keyword search (for a variety of categories) and predicting the categories of the remaining commits."", ""[55] where 2% of bug fixing commits were categorized as security-related."", ""[55] used negative binomial models for their analysis of programming languages and bug-fix commits."", ""[55] looked at the effects of programming languages on software quality.""]","[""methodology"", ""background""]",,,neutral,,,manual
e1bda864af5d4923bc0be4b8e55517fb91211999,Mining Handover Process in Open Source Development: An Exploratory Study,Liming Dong; Bohan Liu; Zheng Li; Bingbing Xue; Danni Chen; Tiange Chen,2017.0,FSE2014,1,"[""It is much more unexpected that only four projects used Java language whilst it was reported as one of the most popular languages in related mining Github studies [24], [28]."", ""[24] analyzed the effect of programming languages on software quality by gathering a very large data set that contain 729 projects, 80 Million SLOC, 29,000 authors, 1.""]","[""background""]",10.1109/APSEC.2017.44,,causal,,,manual
7520985fdaa3c02d22909a3e48aa1333cb211898,Optimization of List-Based Functional Pipelines,Timothy Soehnlin,2017.0,FSE2014,0,"[""Functional programming, and by implication functional isolation and purity lend themselves to code that is of higher quality [24], and by implication easier to maintain, and verify."", ""While increasing performance and decreasing memory usage, the overall cost is tied to code maintainability and quality [24].""]","[""background""]",,,causal,,,manual
f6ab4267421f480e21c4d9709b62637bcbae45c5,Regression test selection across JVM boundaries,Ahmet Çelik; Marko Vasic; Aleksandar Milicevic; Miloš Gligorić,2017.0,FSE2014,39,"[""Recent studies found that an open-source project is written in five programming languages on average [57, 68].""]","[""background""]",10.1145/3106237.3106297,,neutral,,,manual
bf1d5a38a8b0de2b2e6e57ace30b9fa82a57380d,Replicating and Scaling up Qualitative Analysis using Crowdsourcing: A Github-based Case Study,Di Chen; Kathryn T. Stolee; T. Menzies,2017.0,FSE2014,6,"[""While qualitative insights are very useful for nding novel insights, they can be hard to scale or replicate. at said, they can guide and de ne the goals of scalable secondary studies that use (e.g.) crowdsourcing+data mining.""]","[""background""]",,1702.08571,neutral,,,manual
c9317ecefd098f47db8101c617d35f3c38b8e29d,Reverse engineering source code: Empirical studies of limitations and opportunities,D. Landman,2017.0,FSE2014,19,[],[],,,no_context,,,No citation context available
f34cb9e9daace989b7d9cfec515ee30ecbade142,Revisiting Assert Use in GitHub Projects,Pavneet Singh Kochhar; D. Lo,2017.0,FSE2014,19,[],[],10.1145/3084226.3084259,,no_context,,,No citation context available
d2a9acf930fc5cb2e6c930e8b8dffedaacb72067,Robust programs with filtered iterators,Jiasi Shen; M. Rinard,2017.0,FSE2014,3,"[""Empirical Studies That Compare Languages: Empirical studies have compared programming languages by analyzing code repositories [9, 32, 37] or performing controlled experiments on developers [22, 34, 49].""]","[""background""]",10.1145/3136014.3136030,,neutral,,,manual
d1e61c73c8834acb63811d2e2bd9e6c4076b6a20,"Some from Here, Some from There: Cross-Project Code Reuse in GitHub",Mohammad Gharehyazie; Baishakhi Ray; V. Filkov,2017.0,FSE2014,103,[],[],10.1109/MSR.2017.15,,no_context,,,No citation context available
c2c7cff114d2199b9831dba23230a53a91f6526e,"Sustained software development, not number of citations or journal choice, is indicative of accurate bioinformatic software",P. Gardner; James M. Paterson; S. McGimpsey; Fatemeh Ashari-Ghomi; S. U. Umu; Aleksandra Pawlik; A. Gavryushkin; M. A. Black,2017.0,FSE2014,19,"[""Additional file 1: Supplementary Figures S1-S8 and the neutral software benchmark reference list the accuracy and speed data is derived from [1-66].""]","[""background""]",10.1186/s13059-022-02625-x,,neutral,,,manual
da8485969ef68da614d93d3c2e953738225f1b44,Synthesizing benchmarks for predictive modeling,Chris Cummins; Pavlos Petoumenos; Zheng Wang; Hugh Leather,2017.0,FSE2014,120,[],[],10.1109/CGO.2017.7863731,,no_context,,,No citation context available
85ccf57a110268bcbffbdedc78c6b84e17e6b95c,Synthesizing benchmarks for predictive modeling,Chris Cummins; Pavlos Petoumenos; Zheng Wang; Hugh Leather,2017.0,FSE2014,0,[],[],,,no_context,,,No citation context available
2b92cbf7efc4e6e70b5c014c0a1aafd5dc43121e,Testing and debugging: A reality check,Pavneet Singh Kochhar,2017.0,FSE2014,2,"["", a similar heuristic used in the past studies [19, 105]."", "", [105], we only consider highly popular ones."", ""GitHub contains many toy projects, thus, we only consider popular projects similar to prior studies [105, 66].""]","[""background"", ""result""]",,,neutral,,,manual
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,The serverless trilemma: function composition for serverless computing,Ioana Baldini; P. Cheng; Stephen J. Fink; N. Mitchell; Vinod Muthusamy; Rodric M. Rabbah; Philippe Suter; O. Tardieu,2017.0,FSE2014,148,"[""Furthermore, as of this writing, the development community is strongly pluralistic in its choice of languages: the top 10 languages on GitHub explain just over 60% of the projects; numbers from a recent academic study are similar [Ray et al. 2014].""]","[""background""]",10.1145/3133850.3133855,,neutral,,,manual
955baf8c8a2a42a78aca39fc5e755b8d7536636a,To Type or Not to Type: Quantifying Detectable Bugs in JavaScript,Zheng Gao; C. Bird; Earl T. Barr,2017.0,FSE2014,88,"[""We are not the \ufb01rst to empirically compare dynamic and static type systems [31, 32, 33, 34, 35, 25, 26]."", ""\u2026to measure the effectiveness of static typing, which have relied on programming assignments written by students [24] or have performed aggregate statistical analyses comparing two large disjoint sets, one composed of statically typed programs and the other dynamically typed programs [25, 26].""]","[""background""]",10.1109/ICSE.2017.75,,neutral,,,manual
b1a3d693e8e33fcada605ff38a48922701f57968,Tweaking Association Rules to Optimize Software Change Recommendations,M. Wessel; M. Aniche; G. Oliva; M. Gerosa; I. Wiese,2017.0,FSE2014,1,"[""Esse resul-tado \u00b4e particularmente interessante porque a maioria dos projetos hospedados em reposit\u00b4orios como o GitHub n\u02dcao t\u02c6em hist\u00b4orico de mudanc\u00b8as grande [22].""]","[""background""]",10.1145/3131151.3131163,,neutral,,,manual
e3a1c062142f2d68ac68ac7a84b625c1cbec5ce1,Understanding the syntactic rule usage in java,Dong Qiu; Bixin Li; Earl T. Barr; Z. Su,2017.0,FSE2014,16,"[""studied how programming language impacts the code quality from multiple dimensions [40].""]","[""background""]",10.1016/j.jss.2016.10.017,,causal,,,manual
f5e9613943c3f427d0deda41af99bb80f091162d,Vulnerability assessment and penetration testing in the military and ihl context,D. Dragan,2017.0,FSE2014,0,[],[],10.5937/VOJTEHG65-10761,,no_context,,,No citation context available
9d7f2ae28a8c97f1e0478364bee675e766f054b4,paradigms-both of are at close proximities to the problem,Francisca Onaolapo Oladipo; M. A. Ibrahim; Abdul-Ahad U. Obansa; Abdulwahab Jatto,2017.0,FSE2014,0,"[""Scripting languages are most suitable in experimental programming where efficiency is not as important as the development speed to rapidly develop and test experimental software or prototypes [8].""]","[""background""]",,,neutral,,,manual
a5d3d4a5d4bb486f3e5ed0a10ab0da94cff3689f,A Cross-Repository Model for Predicting Popularity in GitHub,N. Bidoki; G. Sukthankar; Heather Keathley; I. Garibay,2018.0,FSE2014,6,[],[],10.1109/CSCI46756.2018.00241,1902.05216,no_context,,,No citation context available
f9b2e6b766254bffa9d5a90b2d786949b5a94213,A Study of Bug Resolution Characteristics in Popular Programming Languages,Jie M. Zhang; Feng Li; Dan Hao; Meng Wang; Hao Tang; Lu Zhang; M. Harman,2018.0,FSE2014,16,"[""[1], which sacrifices some degree of control over variables for greater scalability and increased probability of generalisability."", ""[1], we also report results for multiple regression analysis."", ""[1] began a project of reformulating such questions as large-scale empirical analyses."", ""We categorise the programs\u2019 languages according to two classification systems following previous work [1], as shown in Table 1."", ""For each target language, we retrieve the project repositories that are primarily written in that language, and select the 60 most popular projects based on their number of stars [37] as in prior work [1], [2]."", ""[1] and adopted three different analysis approaches: multiple-regression analysis, median-value analysis, and the ScottKnott analysis."", ""To answer RQ4, we follow previous work [1] by manually classifying projects into six domains: Application, Database, Codeanalyser, Middleware, Library, and Framework (details are provided in our web page [23] for this project, which contains data and results to support replication and re-analysis)."", ""When conducting multiple linear regression and ScottKnott analysis, we perform log transformation of bugresolution size/time (a typical data transformation approach in statistical analysis, which is also adopted in previous work [1]).""]","[""methodology"", ""background""]",10.1109/tse.2019.2961897,1801.01025,neutral,,,manual
